 # Number of iterations in MCMC :        90000
 # Weight   -ln(L/L_{max})    omega_b    omega_cdm    n_s    A_s    H0    m_ncdm    MG_beta2 
          17   79674.633770771805       1.96935497224330902E-002  0.11320002377033234       0.96813315153121948       2.19908399634839118E-009   65.054069519042969       6.48636661935597658E-004  0.57398295402526855     
          14   79675.913768690385       1.96943581104278564E-002  0.11319892853498459       0.96814310550689697       2.19906250005170543E-009   65.054275512695313       6.59497047308832407E-004  0.57432264089584351     
           5   79677.167917432525       1.96953155100345612E-002  0.11320057511329651       0.96814477443695068       2.19901950808871711E-009   65.055366516113281       6.54940260574221611E-004  0.57512247562408447     
          24   79676.103613781073       1.96940656751394272E-002  0.11320077627897263       0.96813231706619263       2.19906040286327884E-009   65.054595947265625       6.31233328022062778E-004  0.57571113109588623     
          20   79675.958253184814       1.96937900036573410E-002  0.11320085078477859       0.96812832355499268       2.19906931592790380E-009   65.054267883300781       6.15399738308042288E-004  0.57501757144927979     
          11   79678.645201999971       1.96921676397323608E-002  0.11319906264543533       0.96813058853149414       2.19900744951832927E-009   65.053535461425781       5.74353733099997044E-004  0.57421731948852539     
           6   79678.341934967990       1.96912474930286407E-002  0.11319801956415176       0.96812605857849121       2.19903890679722180E-009   65.052841186523438       5.66822825931012630E-004  0.57355540990829468     
           7   79678.316992756212       1.96905694901943207E-002  0.11319720000028610       0.96811783313751221       2.19907875332982407E-009   65.052024841308594       5.30097691807895899E-004  0.57299154996871948     
           5   79677.809547063574       1.96906663477420807E-002  0.11319598555564880       0.96812540292739868       2.19908976368325315E-009   65.052009582519531       5.68806834053248167E-004  0.57234811782836914     
           1   79677.975039947822       1.96901075541973114E-002  0.11319365352392197       0.96813112497329712       2.19908661786236216E-009   65.051094055175781       5.62435830943286419E-004  0.57247185707092285     
           8   79675.315016148932       1.96926463395357132E-002  0.11319825053215027       0.96812558174133301       2.19911912489523911E-009   65.052894592285156       5.98391401581466198E-004  0.57328140735626221     
           5   79674.538022304390       1.96926370263099670E-002  0.11319648474454880       0.96813440322875977       2.19913275701977405E-009   65.052391052246094       6.34713680483400822E-004  0.57271838188171387     
           1   79674.454848470283       1.96927096694707870E-002  0.11319869011640549       0.96812891960144043       2.19909657964395381E-009   65.052795410156250       6.05056644417345524E-004  0.57284128665924072     
          15   79672.308360585681       1.96928400546312332E-002  0.11320042610168457       0.96812516450881958       2.19911545472230251E-009   65.053337097167969       6.27176894340664148E-004  0.57187765836715698     
           1   79675.211739889608       1.96900945156812668E-002  0.11319362372159958       0.96813410520553589       2.19912122213966706E-009   65.050903320312500       6.11052440945059061E-004  0.57105797529220581     
           4   79673.087459915929       1.96919739246368408E-002  0.11319570988416672       0.96814650297164917       2.19909133659538568E-009   65.052124023437500       6.76509924232959747E-004  0.57133573293685913     
           7   79672.280691893146       1.96926314383745193E-002  0.11319661140441895       0.96815013885498047       2.19908504495360494E-009   65.052619934082031       7.04413454513996840E-004  0.57148164510726929     
           6   79671.720367500995       1.96928903460502625E-002  0.11319711059331894       0.96814328432083130       2.19911493041238315E-009   65.052810668945313       6.77820702549070120E-004  0.57164192199707031     
          15   79669.798563117452       1.96924209594726563E-002  0.11319705843925476       0.96814411878585815       2.19914901081716235E-009   65.052764892578125       7.23953940905630589E-004  0.57036203145980835     
          18   79669.206553990065       1.96928661316633224E-002  0.11319862306118011       0.96813982725143433       2.19916159448474160E-009   65.053497314453125       7.30800675228238106E-004  0.57017117738723755     
          10   79669.812151009202       1.96924079209566116E-002  0.11319816112518311       0.96813929080963135       2.19916421609121702E-009   65.053283691406250       7.32362619601190090E-004  0.56881642341613770     
           8   79671.642725410376       1.96915008127689362E-002  0.11319433152675629       0.96814602613449097       2.19914691354623277E-009   65.051673889160156       6.97417475748807192E-004  0.56942975521087646     
          24   79670.622067907650       1.96923390030860901E-002  0.11319809406995773       0.96813702583312988       2.19914062174544517E-009   65.052864074707031       6.94074435159564018E-004  0.56938886642456055     
           2   79671.428675456380       1.96920894086360931E-002  0.11319752037525177       0.96814060211181641       2.19910759008663568E-009   65.052711486816406       6.82094658259302378E-004  0.56901037693023682     
           1   79672.168937615832       1.96917429566383362E-002  0.11319603770971298       0.96815317869186401       2.19907088882541136E-009   65.052932739257813       7.17250863090157509E-004  0.56864380836486816     
           6   79671.999795197029       1.96910519152879715E-002  0.11319359391927719       0.96815127134323120       2.19910339562578065E-009   65.051597595214844       6.82421668898314238E-004  0.56838536262512207     
           4   79670.479082096048       1.96924395859241486E-002  0.11319788545370102       0.96814769506454468       2.19907141312483049E-009   65.052925109863281       6.89186970703303814E-004  0.56903082132339478     
           6   79672.166708047953       1.96912847459316254E-002  0.11319442093372345       0.96815758943557739       2.19906145145724212E-009   65.052360534667969       7.07509345375001431E-004  0.56906372308731079     
           1   79672.714172675172       1.96892339736223221E-002  0.11319019645452499       0.96815967559814453       2.19910706577859112E-009   65.050651550292969       7.12513574399054050E-004  0.56799304485321045     
          11   79670.227303502150       1.96896549314260483E-002  0.11319265514612198       0.96815741062164307       2.19912174645108693E-009   65.051345825195313       7.59219110477715731E-004  0.56828039884567261     
           4   79670.577166022835       1.96897815912961960E-002  0.11319178342819214       0.96816956996917725       2.19910654147067188E-009   65.051551818847656       8.18621134385466576E-004  0.56787234544754028     
           5   79671.507991427105       1.96887366473674774E-002  0.11318938434123993       0.96817076206207275       2.19912122213966706E-009   65.050529479980469       8.10736266430467367E-004  0.56753599643707275     
           9   79671.599118674203       1.96883901953697205E-002  0.11318989843130112       0.96816825866699219       2.19912541663452376E-009   65.050903320312500       8.20143264718353748E-004  0.56748855113983154     
           1   79671.411251318030       1.96899287402629852E-002  0.11319255083799362       0.96816456317901611       2.19911073593752727E-009   65.052024841308594       8.06701777037233114E-004  0.56733596324920654     
         146   79668.361665734192       1.96900907903909683E-002  0.11319405585527420       0.96815824508666992       2.19916945931354394E-009   65.051994323730469       8.42313282191753387E-004  0.56653177738189697     
          10   79669.059266752491       1.96895934641361237E-002  0.11319311708211899       0.96815901994705200       2.19916526473468251E-009   65.051589965820313       8.33021360449492931E-004  0.56623589992523193     
          36   79667.805102964849       1.96903478354215622E-002  0.11319506913423538       0.96815687417984009       2.19914062174544517E-009   65.052139282226563       8.14388447906821966E-004  0.56647515296936035     
          35   79668.809447621810       1.96900162845849991E-002  0.11319383233785629       0.96816265583038330       2.19913170839180952E-009   65.052024841308594       8.33940575830638409E-004  0.56634843349456787     
          12   79670.429547060659       1.96890067309141159E-002  0.11319079250097275       0.96816295385360718       2.19915739992088150E-009   65.050994873046875       8.13175283838063478E-004  0.56639885902404785     
           8   79670.749575860114       1.96897499263286591E-002  0.11319172382354736       0.96816599369049072       2.19915425400323643E-009   65.051826477050781       8.39012383949011564E-004  0.56637686491012573     
           2   79671.799005022345       1.96890924125909805E-002  0.11319036036729813       0.96816706657409668       2.19911650334251637E-009   65.051124572753906       7.91731174103915691E-004  0.56573653221130371     
           1   79671.757500464315       1.96879561990499496E-002  0.11318866163492203       0.96816480159759521       2.19912908682408627E-009   65.050064086914063       7.68885656725615263E-004  0.56664371490478516     
           4   79671.086426421534       1.96886099874973297E-002  0.11318978667259216       0.96815967559814453       2.19916998363646369E-009   65.050521850585938       7.84510688390582800E-004  0.56771683692932129     
           2   79670.132917592331       1.96891166269779205E-002  0.11319091916084290       0.96816462278366089       2.19915372968406671E-009   65.051040649414063       8.21199035272002220E-004  0.56624835729598999     
          19   79668.950622528617       1.96895673871040344E-002  0.11319324374198914       0.96814739704132080       2.19921927054912885E-009   65.051582336425781       7.96007399912923574E-004  0.56638282537460327     
          15   79669.001824889870       1.96883566677570343E-002  0.11319167166948318       0.96814829111099243       2.19923028160609986E-009   65.050804138183594       8.07247706688940525E-004  0.56679350137710571     
           2   79670.589689703615       1.96893773972988129E-002  0.11319330334663391       0.96814954280853271       2.19915058377167176E-009   65.051536560058594       7.54816399421542883E-004  0.56787323951721191     
           9   79670.566170257385       1.96884498000144958E-002  0.11319195479154587       0.96814846992492676       2.19916998363646369E-009   65.050704956054688       7.59545539040118456E-004  0.56840765476226807     
           6   79670.596681339346       1.96896493434906006E-002  0.11319340020418167       0.96815419197082520       2.19914796218144755E-009   65.051765441894531       7.88212113548070192E-004  0.56854873895645142     
          18   79670.360152000983       1.96910556405782700E-002  0.11319556087255478       0.96815711259841919       2.19911702765281086E-009   65.052810668945313       7.98593740910291672E-004  0.56914538145065308     
           9   79672.512779743978       1.96891333907842636E-002  0.11319029331207275       0.96816331148147583       2.19913380564823821E-009   65.050956726074219       7.86902091931551695E-004  0.56893384456634521     
           3   79672.357602964767       1.96873433887958527E-002  0.11318729072809219       0.96816611289978027       2.19917784849526788E-009   65.049896240234375       8.23828624561429024E-004  0.56794744729995728     
           6   79672.103495756193       1.96882300078868866E-002  0.11318890750408173       0.96816688776016235       2.19915163240863685E-009   65.050483703613281       8.18196509499102831E-004  0.56925934553146362     
           3   79669.768274837857       1.96893159300088882E-002  0.11319177597761154       0.96815836429595947       2.19921035687672177E-009   65.051528930664063       8.50656826514750719E-004  0.56920713186264038     
          12   79672.915328397925       1.96873955428600311E-002  0.11318483203649521       0.96816790103912354       2.19922451390271528E-009   65.049171447753906       8.19583365228027105E-004  0.56911998987197876     
           2   79673.628092014362       1.96864064782857895E-002  0.11318615078926086       0.96815681457519531       2.19922975726880330E-009   65.049377441406250       8.01343412604182959E-004  0.56814706325531006     
           9   79670.395384528718       1.96879319846630096E-002  0.11319003999233246       0.96815460920333862       2.19923762234137494E-009   65.050735473632813       8.44247639179229736E-004  0.56859332323074341     
          20   79670.340715871222       1.96888186037540436E-002  0.11319285631179810       0.96814566850662231       2.19921874621445776E-009   65.051658630371094       8.06518772151321173E-004  0.56899935007095337     
          18   79669.145136947045       1.96898002177476883E-002  0.11319394409656525       0.96814525127410889       2.19923237895653556E-009   65.051979064941406       8.14021739643067122E-004  0.56852638721466064     
           9   79670.658216047130       1.96888670325279236E-002  0.11319059133529663       0.96815031766891479       2.19924076837827960E-009   65.050956726074219       8.02846974693238735E-004  0.56793183088302612     
           9   79670.814959118463       1.96889471262693405E-002  0.11319019645452499       0.96815001964569092       2.19924339007913756E-009   65.050666809082031       7.86589807830750942E-004  0.56752115488052368     
           1   79670.894917563157       1.96891613304615021E-002  0.11319062858819962       0.96815419197082520       2.19921088120939233E-009   65.051124572753906       7.92160164564847946E-004  0.56758445501327515     
           3   79670.628882906327       1.96882039308547974E-002  0.11318987607955933       0.96814286708831787       2.19926279076262282E-009   65.050201416015625       7.58930924348533154E-004  0.56654125452041626     
           3   79669.317735623888       1.96896214038133621E-002  0.11319384723901749       0.96813482046127319       2.19927013160640911E-009   65.051940917968750       7.64785741921514273E-004  0.56668877601623535     
          20   79669.356352238508       1.96892712265253067E-002  0.11319346725940704       0.96813225746154785       2.19926908291293931E-009   65.051429748535156       7.42228061426430941E-004  0.56656301021575928     
           1   79671.619133133703       1.96887031197547913E-002  0.11318939924240112       0.96814733743667603       2.19925020651599522E-009   65.050727844238281       7.58803333155810833E-004  0.56584137678146362     
           4   79667.783948391516       1.96910295635461807E-002  0.11319667100906372       0.96813189983367920       2.19926121772785663E-009   65.052772521972656       7.60060036554932594E-004  0.56640893220901489     
          24   79667.438181517107       1.96916591376066208E-002  0.11319619417190552       0.96814328432083130       2.19923709800232848E-009   65.052902221679688       7.93536717537790537E-004  0.56658947467803955     
           8   79669.513058536060       1.96893122047185898E-002  0.11318730562925339       0.96816235780715942       2.19930473877144040E-009   65.050178527832031       8.51808290462940931E-004  0.56549853086471558     
           3   79670.342862572084       1.96883976459503174E-002  0.11318562924861908       0.96816420555114746       2.19932885923880605E-009   65.049850463867188       8.76481470186263323E-004  0.56536370515823364     
           5   79668.342657472327       1.96896530687808990E-002  0.11318964511156082       0.96815872192382813       2.19930211699744892E-009   65.051055908203125       8.69053648784756660E-004  0.56590759754180908     
          11   79668.677818630269       1.96891371160745621E-002  0.11318894475698471       0.96814829111099243       2.19932676179636015E-009   65.050315856933594       8.06072261184453964E-004  0.56605917215347290     
           4   79669.265917248005       1.96903571486473083E-002  0.11319135874509811       0.96814978122711182       2.19927694812615068E-009   65.051765441894531       7.99046072643250227E-004  0.56765186786651611     
           3   79668.964047043599       1.96907594799995422E-002  0.11319332569837570       0.96815222501754761       2.19924915783202642E-009   65.052764892578125       8.34123988170176744E-004  0.56671255826950073     
           5   79669.012009300961       1.96909848600625992E-002  0.11319269239902496       0.96815413236618042       2.19925335257090140E-009   65.052513122558594       8.27984942588955164E-004  0.56666833162307739     
           5   79668.638013628239       1.96893233805894852E-002  0.11319111287593842       0.96815085411071777       2.19926908291293931E-009   65.051223754882813       8.19254899397492409E-004  0.56622076034545898     
          20   79667.121035857868       1.96905750781297684E-002  0.11319404840469360       0.96815145015716553       2.19924286573871591E-009   65.052055358886719       8.37560510262846947E-004  0.56656438112258911     
           9   79668.540204661607       1.96900330483913422E-002  0.11319209635257721       0.96815341711044312       2.19926960725961196E-009   65.051612854003906       8.53886071126908064E-004  0.56691068410873413     
          60   79667.964978442062       1.96911580860614777E-002  0.11319436132907867       0.96814417839050293       2.19927747247469814E-009   65.052253723144531       8.17029154859483242E-004  0.56809276342391968     
           3   79668.236910879466       1.96914598345756531E-002  0.11319511383771896       0.96814596652984619       2.19924968217394816E-009   65.052589416503906       8.13248218037188053E-004  0.56770700216293335     
          20   79668.096687581230       1.96917168796062469E-002  0.11319570988416672       0.96814554929733276       2.19926069338318451E-009   65.052986145019531       8.33750935271382332E-004  0.56916856765747070     
           3   79667.373277270730       1.96918360888957977E-002  0.11319594085216522       0.96814143657684326       2.19930106828872756E-009   65.052902221679688       8.41655128169804811E-004  0.56922477483749390     
           7   79668.337068686727       1.96898151189088821E-002  0.11319252848625183       0.96813678741455078       2.19934196829941413E-009   65.051414489746094       8.14185594208538532E-004  0.56889122724533081     
           7   79668.534360864782       1.96894798427820206E-002  0.11319163441658020       0.96813452243804932       2.19936556480541240E-009   65.051147460937500       8.07084783446043730E-004  0.56924867630004883     
           4   79673.374496657387       1.96893159300088882E-002  0.11319152265787125       0.96813994646072388       2.19926016903863730E-009   65.052116394042969       7.63702613767236471E-004  0.56995755434036255     
           3   79670.364532087755       1.96891631931066513E-002  0.11319215595722198       0.96813797950744629       2.19929372734167936E-009   65.051765441894531       7.88549776189029217E-004  0.56969249248504639     
           1   79672.221382932083       1.96891594678163528E-002  0.11318977922201157       0.96815592050552368       2.19924653612429293E-009   65.051719665527344       8.27447627671062946E-004  0.56951999664306641     
           2   79671.826539079324       1.96903496980667114E-002  0.11318963021039963       0.96817195415496826       2.19921612454297753E-009   65.052246093750000       8.84061970282346010E-004  0.56994706392288208     
          21   79670.617602159662       1.96910593658685684E-002  0.11319166421890259       0.96817100048065186       2.19918833501742607E-009   65.052986145019531       8.77924729138612747E-004  0.57038855552673340     
           8   79671.457956255836       1.96907259523868561E-002  0.11319074034690857       0.96816754341125488       2.19919252964029062E-009   65.052345275878906       8.38845968246459961E-004  0.57063323259353638     
           2   79672.494452920844       1.96897499263286591E-002  0.11318960040807724       0.96816682815551758       2.19919777293012210E-009   65.051826477050781       8.37818661238998175E-004  0.57023286819458008     
          12   79667.725841893465       1.96901913732290268E-002  0.11319167166948318       0.96816569566726685       2.19924601178312103E-009   65.051872253417969       9.00149520020931959E-004  0.56919753551483154     
          12   79669.013886699468       1.96894388645887375E-002  0.11318878829479218       0.96817392110824585       2.19922556257493315E-009   65.050796508789063       8.93327756784856319E-004  0.56971478462219238     
          26   79668.300444411871       1.96894574910402298E-002  0.11319046467542648       0.96816140413284302       2.19925492560004235E-009   65.051116943359375       8.66279064211994410E-004  0.56971663236618042     
           2   79668.697553892212       1.96894221007823944E-002  0.11319019645452499       0.96816426515579224       2.19924548744207444E-009   65.051330566406250       8.74381512403488159E-004  0.56950175762176514     
          24   79668.914123408453       1.96892842650413513E-002  0.11318994313478470       0.96816611289978027       2.19925754731777686E-009   65.051567077636719       8.98020749446004629E-004  0.56980454921722412     
           6   79669.949127558357       1.96900274604558945E-002  0.11318952590227127       0.96817046403884888       2.19923342763250304E-009   65.051704406738281       8.81005194969475269E-004  0.57069534063339233     
           5   79668.337170981569       1.96895767003297806E-002  0.11319159716367722       0.96815669536590576       2.19926331510779497E-009   65.051742553710938       8.63676541484892368E-004  0.57058423757553101     
          16   79671.069602458912       1.96881312876939774E-002  0.11318926513195038       0.96816599369049072       2.19921297854132607E-009   65.051498413085938       8.75164754688739777E-004  0.56941658258438110     
           1   79673.104453270775       1.96871440857648849E-002  0.11318584531545639       0.96817415952682495       2.19917837282018857E-009   65.050018310546875       8.47759889438748360E-004  0.57090932130813599     
          22   79672.024179593995       1.96858327835798264E-002  0.11318269371986389       0.96817159652709961       2.19923604932461068E-009   65.048179626464844       8.30128439702093601E-004  0.57005184888839722     
          10   79669.795652720670       1.96880567818880081E-002  0.11318890005350113       0.96816176176071167       2.19921717321119433E-009   65.050636291503906       8.29355674795806408E-004  0.57029032707214355     
           3   79671.562439605477       1.96865964680910110E-002  0.11318430304527283       0.96817427873611450       2.19923604932461068E-009   65.049201965332031       8.69117036927491426E-004  0.56994622945785522     
          27   79668.788311341938       1.96870528161525726E-002  0.11318803578615189       0.96816897392272949       2.19924391441968453E-009   65.050292968750000       9.14284610189497471E-004  0.56908577680587769     
          24   79668.222189886073       1.96875203400850296E-002  0.11318838596343994       0.96816998720169067       2.19926855856639239E-009   65.050811767578125       9.41747857723385096E-004  0.56917446851730347     
          14   79667.524756359780       1.96882765740156174E-002  0.11318929493427277       0.96816396713256836       2.19926593683553093E-009   65.050735473632813       8.90837225597351789E-004  0.57076060771942139     
         111   79665.747502204234       1.96887571364641190E-002  0.11319162696599960       0.96815645694732666       2.19927799682337091E-009   65.051368713378906       8.86340741999447346E-004  0.57014673948287964     
           2   79670.360563716662       1.96877866983413696E-002  0.11318463087081909       0.96816802024841309       2.19928376466702010E-009   65.049430847167969       8.39399930555373430E-004  0.57056295871734619     
           9   79669.342881752469       1.96882449090480804E-002  0.11318653076887131       0.96817278861999512       2.19926331510779497E-009   65.050193786621094       8.92789743375033140E-004  0.57038122415542603     
           3   79667.054386396310       1.96894556283950806E-002  0.11319073289632797       0.96816587448120117       2.19927013160640911E-009   65.051551818847656       9.14955628104507923E-004  0.57088875770568848     
           4   79668.909446667007       1.96899808943271637E-002  0.11318840831518173       0.96818363666534424       2.19922084355389237E-009   65.051429748535156       9.36292053665965796E-004  0.57082062959671021     
           6   79669.122023870295       1.96887142956256866E-002  0.11318542808294296       0.96817415952682495       2.19927118030037893E-009   65.049781799316406       8.65565845742821693E-004  0.57029241323471069     
           2   79667.289241880135       1.96898076683282852E-002  0.11318868398666382       0.96816366910934448       2.19930001958050624E-009   65.050750732421875       8.62575310748070478E-004  0.57053679227828979     
          18   79666.269934638985       1.96909215301275253E-002  0.11319259554147720       0.96815145015716553       2.19929005687734358E-009   65.051887512207031       8.26799368951469660E-004  0.57147759199142456     
          49   79666.602418079943       1.96888539940118790E-002  0.11319141089916229       0.96814221143722534       2.19930211699744892E-009   65.050758361816406       7.89511192124336958E-004  0.57077139616012573     
          18   79666.580890049940       1.96897890418767929E-002  0.11319283396005630       0.96814900636672974       2.19926698552750022E-009   65.051574707031250       8.21145309600979090E-004  0.57070779800415039     
           2   79667.723007736917       1.96889415383338928E-002  0.11318988353013992       0.96815550327301025       2.19927747247469814E-009   65.050758361816406       8.34614038467407227E-004  0.57189112901687622     
          28   79669.409412461056       1.96880698204040527E-002  0.11318778246641159       0.96815127134323120       2.19928691076993129E-009   65.049682617187500       7.86124321166425943E-004  0.57224106788635254     
           3   79669.296181421232       1.96876674890518188E-002  0.11318861693143845       0.96814781427383423       2.19927904552109118E-009   65.049903869628906       7.84453877713531256E-004  0.57208198308944702     
           4   79668.424396865637       1.96885857731103897E-002  0.11318939924240112       0.96815043687820435       2.19927956987013867E-009   65.050277709960938       7.96386622823774815E-004  0.57218629121780396     
           2   79668.697432705114       1.96874123066663742E-002  0.11318919062614441       0.96813964843750000       2.19930054393455445E-009   65.049812316894531       7.55437533371150494E-004  0.57175409793853760     
           8   79668.408522729937       1.96871422231197357E-002  0.11318814754486084       0.96813911199569702       2.19933410285367277E-009   65.049514770507813       7.65131320804357529E-004  0.57206809520721436     
           6   79668.925814039438       1.96873117238283157E-002  0.11318677663803101       0.96814811229705811       2.19932361563644092E-009   65.049270629882813       7.86164717283099890E-004  0.57179510593414307     
           6   79668.250929942122       1.96874178946018219E-002  0.11318770796060562       0.96814924478530884       2.19930998232879947E-009   65.049827575683594       8.00878857262432575E-004  0.57070034742355347     
          10   79670.588582770870       1.96861959993839264E-002  0.11318559944629669       0.96815031766891479       2.19929110558081440E-009   65.048866271972656       7.73257634136825800E-004  0.57129400968551636     
           5   79671.996890135328       1.96866448968648911E-002  0.11318653821945190       0.96814912557601929       2.19926016903863730E-009   65.049575805664063       7.51756539102643728E-004  0.57186305522918701     
           1   79669.870277778406       1.96868684142827988E-002  0.11318904906511307       0.96813881397247314       2.19929215428478526E-009   65.050216674804688       7.56019959226250648E-004  0.57191866636276245     
           4   79666.743943738242       1.96871273219585419E-002  0.11319109797477722       0.96812695264816284       2.19935035813920904E-009   65.050292968750000       7.56153545808047056E-004  0.57192677259445190     
           9   79666.529421323794       1.96883454918861389E-002  0.11319110542535782       0.96813249588012695       2.19934983377328417E-009   65.050468444824219       7.66454322729259729E-004  0.57331281900405884     
          20   79666.596816068792       1.96873322129249573E-002  0.11319063603878021       0.96813142299652100       2.19936032111553404E-009   65.050277709960938       7.88015720900148153E-004  0.57299548387527466     
          12   79666.784531421566       1.96869168430566788E-002  0.11318998783826828       0.96813142299652100       2.19934249266346336E-009   65.049827575683594       7.57916655857115984E-004  0.57371914386749268     
          44   79666.396865999166       1.96880083531141281E-002  0.11319357901811600       0.96812587976455688       2.19930316570667072E-009   65.051010131835938       7.37508060410618782E-004  0.57421576976776123     
          10   79667.125399892524       1.96868386119604111E-002  0.11319214105606079       0.96812057495117188       2.19932361563644092E-009   65.050109863281250       7.10775784682482481E-004  0.57363468408584595     
           4   79669.781162292740       1.96839459240436554E-002  0.11318557709455490       0.96812564134597778       2.19934930940748421E-009   65.047767639160156       6.92217552568763494E-004  0.57296019792556763     
           1   79669.751309198793       1.96858346462249756E-002  0.11318939179182053       0.96812081336975098       2.19934406575636257E-009   65.049659729003906       7.00865930411964655E-004  0.57302767038345337     
           2   79668.452112279061       1.96873620152473450E-002  0.11319259554147720       0.96811729669570923       2.19931942076355027E-009   65.050697326660156       6.83879305142909288E-004  0.57315778732299805     
           4   79670.072673286573       1.96868870407342911E-002  0.11319062858819962       0.96811908483505249       2.19933987084446581E-009   65.050315856933594       6.89182023052126169E-004  0.57304197549819946     
           1   79669.639660600471       1.96877066045999527E-002  0.11319247633218765       0.96811860799789429       2.19933882211774211E-009   65.051406860351563       7.16088747140020132E-004  0.57257020473480225     
           2   79668.796488415566       1.96870937943458557E-002  0.11319270730018616       0.96811521053314209       2.19933567594057078E-009   65.050704956054688       7.01988290529698133E-004  0.57243204116821289     
           5   79668.900174027920       1.96857005357742310E-002  0.11319138109683990       0.96810585260391235       2.19938811281434705E-009   65.049842834472656       6.87049585394561291E-004  0.57067716121673584     
         144   79667.519000550412       1.96861680597066879E-002  0.11319410800933838       0.96809273958206177       2.19942377060263156E-009   65.050186157226563       6.68563356157392263E-004  0.56994158029556274     
           3   79668.212000747313       1.96861028671264648E-002  0.11319163441658020       0.96810525655746460       2.19940803915418499E-009   65.049736022949219       6.90351705998182297E-004  0.56991726160049438     
          22   79667.635781594523       1.96857601404190063E-002  0.11319074034690857       0.96811628341674805       2.19937028413699125E-009   65.049636840820313       7.25335790775716305E-004  0.56967741250991821     
           1   79669.300166191839       1.96859873831272125E-002  0.11318971216678619       0.96812015771865845       2.19936241858998521E-009   65.049896240234375       7.23195320460945368E-004  0.56973993778228760     
           2   79671.699767525177       1.96856390684843063E-002  0.11318646371364594       0.96813154220581055       2.19932990796077925E-009   65.049041748046875       7.09611806087195873E-004  0.57019156217575073     
           5   79669.162779726437       1.96865741163492203E-002  0.11319093406200409       0.96812176704406738       2.19932151819899533E-009   65.050079345703125       7.03608326148241758E-004  0.57053530216217041     
           2   79672.775250716542       1.96841005235910416E-002  0.11318238079547882       0.96814203262329102       2.19930631183733547E-009   65.047370910644531       7.01059645507484674E-004  0.56999468803405762     
          51   79668.171343003618       1.96857694536447525E-002  0.11318786442279816       0.96813303232192993       2.19931155539844538E-009   65.048812866210938       7.14233552571386099E-004  0.56944620609283447     
           6   79668.091578060485       1.96863003075122833E-002  0.11318929493427277       0.96813541650772095       2.19929477604690008E-009   65.049468994140625       7.39203591365367174E-004  0.56993627548217773     
          49   79665.254273724218       1.96870584040880203E-002  0.11319204419851303       0.96813935041427612       2.19928009421931148E-009   65.050590515136719       8.00002133473753929E-004  0.56952345371246338     
          14   79667.908304460347       1.96854528039693832E-002  0.11318696290254593       0.96815085411071777       2.19927485073321113E-009   65.048995971679688       8.00550682470202446E-004  0.56893342733383179     
           4   79667.609856598152       1.96859929710626602E-002  0.11318884789943695       0.96814334392547607       2.19926331510779497E-009   65.049568176269531       7.64701224397867918E-004  0.57004499435424805     
           5   79669.893995598410       1.96857433766126633E-002  0.11318769305944443       0.96814751625061035       2.19922346523099826E-009   65.049507141113281       7.41494179237633944E-004  0.57083690166473389     
           2   79668.875661075523       1.96858178824186325E-002  0.11318836361169815       0.96815288066864014       2.19920878387945871E-009   65.049758911132813       7.81410431955009699E-004  0.57079452276229858     
          13   79667.050922183087       1.96863189339637756E-002  0.11319102346897125       0.96814650297164917       2.19921035687672177E-009   65.050125122070313       7.82390125095844269E-004  0.57088655233383179     
          17   79666.294068510222       1.96871422231197357E-002  0.11319221556186676       0.96815246343612671       2.19917784849526788E-009   65.050697326660156       8.03142494987696409E-004  0.57199263572692871     
          49   79666.143736311729       1.96874439716339111E-002  0.11319216340780258       0.96815836429595947       2.19915058377167176E-009   65.050804138183594       8.13195481896400452E-004  0.57229202985763550     
           7   79667.768505491476       1.96866076439619064E-002  0.11318950355052948       0.96816092729568481       2.19915582696149669E-009   65.049850463867188       7.88556993938982487E-004  0.57141816616058350     
           3   79668.691027017310       1.96855850517749786E-002  0.11318663507699966       0.96816879510879517       2.19914586491151803E-009   65.048995971679688       7.94954714365303516E-004  0.57019692659378052     
          16   79666.990226359063       1.96871645748615265E-002  0.11319062113761902       0.96816128492355347       2.19914901081716235E-009   65.050369262695313       7.97273998614400625E-004  0.57084947824478149     
          19   79668.502754427202       1.96869280189275742E-002  0.11319071799516678       0.96815603971481323       2.19914271901037439E-009   65.050613403320313       7.63867050409317017E-004  0.57075434923171997     
           1   79671.971792385753       1.96858681738376617E-002  0.11318565160036087       0.96817231178283691       2.19910444424024436E-009   65.049522399902344       7.61753588449209929E-004  0.57038342952728271     
           1   79673.439143454700       1.96868125349283218E-002  0.11318544298410416       0.96818470954895020       2.19906302434912444E-009   65.050109863281250       7.91878497693687677E-004  0.57048135995864868     
           3   79673.015638015378       1.96861177682876587E-002  0.11318453401327133       0.96817940473556519       2.19908556925639897E-009   65.049568176269531       7.64052034355700016E-004  0.56942039728164673     
          25   79671.938686669397       1.96879934519529343E-002  0.11318980902433395       0.96817666292190552       2.19905515990096291E-009   65.052024841308594       7.98385415691882372E-004  0.56974947452545166     
           4   79670.375259507011       1.96887012571096420E-002  0.11319003999233246       0.96818464994430542       2.19904729548092675E-009   65.051895141601563       8.36829072795808315E-004  0.56984984874725342     
           3   79669.933772637494       1.96886342018842697E-002  0.11319043487310410       0.96818459033966064       2.19904834406863986E-009   65.051879882812500       8.47551680635660887E-004  0.56937819719314575     
